text,cachaca
"Poxa ia comprar.. estava por 219,90 e agora está por 249,90. Vai ter nova promoção?",False
"Erasmo Sales, esta tomando cachaça como chá? Boa ideia!!!",True
Porto morretes,False
"Parabéns Celia, muita saúde, paz, amor e sucesso! Felicidades 🎂🎉😘",False
Abraço Viola valeu!,True
"Parabéns  Cachaçaria Nacional, muito sucesso sempre.",True
"José Walter Pontes, José Maria Honorato Moreira",True
Boa tarde querida amiga do Facebook. 🌹💋❤❤❤,False
MARAVILHOSA DEVE SER SABOROSA,True
Roserley Silva Morais,False
Estou aguardando !,False
Parabéns !,False
"podemos produzir para voce um lote especifico, seja com nossa marca personalizada para voce , ou seja om uma marca totalmente especifica, sua.  entre em contato inbox ou pelo 11 98265 6500",False
Qual o preço,False
Johnn Silverio,False
Carvalheira,False
"Parabéns pelo belíssimo trabalho, pois a cachaça não tem comparação top!!!",True
Merecido,False
Essa é a saideira!,True
É o Fraco! Esse cara é meu amigo! :),False
Jenyffer Silva Ricardo Ricky,False
Qual valor do barril?,False
Que beleza,False
Porra,False
Tiquira do Piauí!,True
Olhaaa a cachaça que tomamos aquele dia hahaha Marcelo Martins Iago Maia,True
Dalva Barreto,False
Magáli Ruperti Rabello,False
Eita galera boa. Sou muito fã de Leonardo. Vai pagar fogo cabaré. Kkkkkk,False
Murilo Coutinho Alexandro Bergami,False
Lucas Mendes Tabúa,True
"Priscila Pissinati
Paola Rasch",False
"Acácio Magalhães Moura
Belmiro Mateus",False
"Maravilha esse vídeo, mostrando a dedicação para se obter um excelente produto. Uma boa cachaça, sempre é bem vinda, e apreciada com moderação . Sucesso.",True
uiiiiiiii adoroooo !!,False
Larissa Vieira por isso amamos sertanejos,True
Faltou Eduardo Costa!!!!,False
Kkkkkk maus Deus realmente a maquiagem faz a diferença. Ainda bem que elas cantão muito,False
"Rapaz... Vc já experimentou a que é fabricada pela Esalq? USP de Piracicaba. Tem uma envelhecida 18 anos no carvalho, essa pra mim é campeã!",True
3 FAZENDAS,False
Um luxo,False
Que local em Jandaia?,False
Parabéns a ganhadora,False
Quanto custa,False
Linda,False
Ai sim eu vi vantagem,True
Rainha e Serra Limpa ! Paraibanas.,True
Raphael Hakime Gustavo Meireles,False
Eloiza Marinho,True
Shana Barroso,True
🥃🥃🥃🥃🥃🥃,True
Pitu ypioca  tipo exportação,True
Adoro 🍾🥂🥂,True
ZINEBRA GATO em 1989 no engenho pedra Redonda município de São Benedito do Sul  Pernambuco,False
Antonio Rubens de Melo,False
Parabéns 👏🏻👏🏻👏🏻👏🏻👏🏻,False
Fera...,False
Top demais ...👏👏👏👍👍,False
Gente eu quero quem me dá kkkkkkkkkk,False
Arrasou Elk Sanhaçu!!!,True
Cabaré!!!,True
Lucas Bazan aceito presente de natal atrasado kkkkk,False
👏👏👏👏🍹🍹🍹ihullll,True
"Esse produto tinha que ser dedicado ao Amado Batista, o Rei da pamonha. 🌽🌽🌽🌽(embora não beba)",True
Sapucaia real 18 anos.,False
Jay Couto!!!!,False
Arturo Hartmann,False
Essa é boa mesmo...,True
Batista...,True
Coisa bonita na terceira partilhera.,True
Top,False
Parabéns,False
Esta é da boa mesmo . Também quero  !,True
Giovana Araujo Leonardo Araujo,False
Dá tempo ainda de participar,False
Cachaça bôa tem que ser bebida   PURA   .... e  limpa sem coloração ....   como sai do alambique ....,True
Delicia quero a receita para fazer,True
"Luiz Henrique Cinalli Augusto, Luiz Claudio Kern, Luiz Thiago Jardim Cinalli",False
Que pena. Fico feliz pelo ganhar vou ganhar um dia!!,False
Kkkkkkkkk ta parecendo alguem q eu conheço q fica procurando um motivo pra bebe ne kkkkkkkkkkkkk,True
Camiseta M personalizada,False
"Olá Alex Silva, desculpe o erro, o champanhe  vai junto batida do rum prata, suco de abacaxi e o suco de laranja.",False
"Qual a diferença de:
Cachaça
Aguardente
Pinga
A Cachaça é pinga 
A Aguardente é pinga
A Pinga pinga
E quem toma cachaça é ponguço ou pingaiada 😂😂",True
Uma garrafa de cachaça,True
Feliz dia dos pais para vocês!!!,False
Deu agua na boca!!,False
Rafael Fernandes Ederson Queiroz Tales Amâncio Elson Amâncio Pedro Santos Mathews Pinheiro,False
Ludmila Mota,True
"Andressa Valadão, Fernanda Ferrari, Patrícia Carvalho Makiyama, Regina Marinho, Cynthia Siqueira",False
"Era só o que faltava, falsificar cachaça de salinas, é o fim da picada.",True
Eu sei. Quem bebe Sagatiba e chama de cachaça não sabe.,True
"Jucy Tavares, tô ficando sem sobriedade de tanto visualizar a cachaças, rs!!!",True
Gabriel Araujo bora assistir juntos? 😍,False
Vocês podem conferir e adquirir os produtos da Prazer de Minas através do link: http://www.cachacarianacional.com.br/catalogsearch/result/?q=prazer,True
"Que dia 23 nos aguarde, só um pouco mais de conhecimento para nossa mochilinha de estudantes. Obrigada pela palestra super produtiva.",False
Essa era para ser com Gustavo Lima né?,False
<3,False
Não vi o bonsai de pata de elefante decorando  o stand 179!!!!!!!!!!,False
As duas melhor companhia,False
Quê lindos beijos 😘😘😘😘😘,False
Linda Princesa ❤️,False
"Eu quero.Isabele Zangirolamo, Vitoria Teixeira",False
Antonio Luiz Bozzola Junior temos que mandar... a nossa cachaça! !!,True
"Dezesseis, legião urbana.",False
Ilustração do Fabio Rex e não sei porque vocês colocaram o logo de vocês.,False
Cachaçaria Quadros,True
Luiz Paulo Pinto da Silva Ivaldo Peres,False
Essa ta me faltando,False
Lindão ti adorei beijs 😘,False
Olha a textura desta branquinha.,True
"Todas , kkkkkkkkk.",False
Precisa divulgar a cachaça Mangueira..e a cachaça Lira.. cachaça Mangueira..da cidade de Castelo PI..no sítio Mangueira... cachaça Lira na cidade de Amarante PI..,True
Sucesso,False
Olha aí Rodrigo Camargo Fernandes e Europa Veículos,False
Taverna Mineira - umburana,True
Eu quero,False
"vem merda ai. cachaça só de cana, não inventa.",True
Coisa bonita parabéns a família Sanhaçu.,True
"Feliz aniversário, Célia!",False
eita,False
Cachaça Canarinha de Nova Matrona Salinas MG,True
Wanderleia Prado,False
Rafael Araujo,True
"A Sanhaçu fica a 85km de Recife, no meio do caminho entre Recife e Caruaru. Em Chã Grande. Saindo de Recife pela BR 232, quando passar o ´túnel você deve fazer o retorno existente na Polícia Rodoviária Federal. Feito o retorno, logo em seguida tem uma entrada a sua direita, é a entrada para a cidade de Chã Grande. Seguindo por essa PE (rodovia estadual), aproximadamente no km 7 vc vai ver um posto de gasolina a sua direita; Cerca de 100metros antes do posto de gasolina tem uma ladeira a sua esquerda que deverá estar sinalizada ""Cachaçaria Sanhaçu""; daí até a fábrica é 1,5 km em estrada de terra boa. Vc segue as placas ou para e pergunta! Todos na cidade conhecem a Sanhaçu! Aguardamos sua visita!!!
Qualquer dúvida ligue para (81) 3537-1413 ou (81) 9251-7447",True
Eita gente bonita,False
Roberto Sakamoto  Mario Celso Teixeira Edgar Silva Xavier,False
Meus bons tempos uma pena já passou,True
Jheny Miranda eu queroooo,False
Paisagem linda...,False
Junior Neris De Mattos  e Taciane Soares vamo dale,False
Linda,False
Osmar Guerra,True
"Delcy Amorim, mostra para o Gilberto.",False
51,False
Aí Raphael Perini,True
Marcado aí sim emmm kkkk,True
Isso mesmo pessoal pensamento positivo e vamos indicar a promoção para aumentar as chances de ganhar o prêmio.,False
"Maria,da,penha,,,,,, Ronaldo, Messias",False
cachaça muito boa.,True
Top,False
Se liga Michele Furlan . Esse deve ser bom,True
"Vou fazer,para o dia das mães!",False
"Claudio Antonio Silveira Alves
Paulo Roberto Marçal",False
Gisele da Silva,False
hahahahaha é minha!,False
Essa cachaça aí e top muito boa,True
"Eu me lembro desta Cachaça,se for a mesma tinha outro nome.Conheci Bom Sucesso em 1950,tina poucas casas,naquela época tinha uma pinga,era Humaitá,sabe,deixa assim,vou pessoalmente conhecer esta beleza de Cachaça.",True
Preço ????,False
Professor André Moreti Nádia Daniel Barraviera,False
Bruna Viola...não é pinga!!! É cachaça! Assim vc denigre a imagem da nossa branquinha...😡😡😡😡😡,True
Edu Schultz,False
https://youtu.be/wWYKqRhIET8,True
Não consigo... Estou bêbado...,True
Ana Cristina Batista só tiro o caldo kinor .,True
Aí seu kit Gisele Lima,False
Guilherme Fukuda,False
Salinas,False
Weber Haus,False
nem tomamos a seleta ainda...,True
"1.200,00 bem carinha só pra quem gosta",True
Anelise Lima bora,True
Faltou o #Embaixadorgustavolima mais vai ser da hora 👏🎵🎵👍😍😘🙏❤️🧡,False
Stéphanie Almeida Elizabeth Terto De Carvalho Julia Harumi Faria,False
Salinas umburana,False
Faz  sorrir  também chora ?,False
Bebendo juntos ou separados sob a luz da Sanhaçu!,True
"Como posso fazer cachaça artesanal, existe alambique de pequeno porte",True
Amanda Izidorio,True
Me umedeceu os zóio!!!,True
"Muito bom, quem vai, quer voltar outras vezes.",False
"Estive aí em Santa Rita, semana passada, mas não conheci a cachaça !!!",True
Rafaela Ferrari,False
"Weber Haus balsamo, para não perder o costume. E a próxima será Weber Haus 7 madeiras.",True
"Recomendo, além da ótima Cachaça, amigos para nos receber com alegria!
Abraços.",True
Quero ganhar esse prêmio.,False
Vou acertar uma visita lá e depois falamos,False
E mesmo falou o Eduardo costa 🤩😍😍,False
Elisa Grisotto,False
uau delicia,True
JPiva,True
Onde encontro esse gin?,False
Salô Nunes,True
Como adquirir ?,False
Luiz Eduardo Farias Kilson Magalhães,False
"Aproveite oferta especial em todos os produtos da loja com 10% de desconto , basta inserir o cupom bemvindo10",False
Lucelia Venturim Laguinho Jose,False
Essa é top já tomei 👏👏👏👏😋😋😋😋,True
Molecote Martins,False
Salinas Carvalho,True
Top,False
como faco pra compra,False
Tenho uma de 35 anos,False
Gisele Freitas,False
"Liliani Zarbinatti, Miriam Freitas, Lidia X Onilton olha que idéia legal kkkk",False
Gostaria de ganhar para colocar na minha colecao de cachaca,True
Vcs tem no cadastro aí lhes agradeço muito,False
"Um abraço,
Elk Barreto
Fer. Comercial",False
Demais Cachaçaria Nacional!! É um prazer pra gente preparar esses pratos com as cachaças selecionadas para o Clube. São todas incríveis! Vamos com tudo!,True
👏👏👏,False
Parabéns Sr Wilson Barros,True
sera que é da boa,True
Ana Jessica olha isso,False
Bom de mais,True
Eu quero me dar uma garrafa dessa de presente bjao amor,True
Sensacional Rafael Araujo!! Nada como desafiar a pessoa/empresa certa! Vocês são demais!,False
Gostei de mais viu,True
Lindo!,False
199 compro 20 litros de 51 kkk,False
Querooo,False
Gostaria de saber se alguém lembra de dois caminhoneiros que passou por Piracanjuba na década de 67  a 80 . Eles transportavam bebidas pra Goiânia  e deles tem um filho 39 anos e não conhece o pai o nome dele é  Lincoln Luís  de Souza . Sonha em conhecer o Pai dar um abraço  nele ...Meu : Cel  64-992026151 . É  tamb Zapp...,True
"Quando eu for novamente em marumbi-PR vou comprar umas miniaturas para divulgação em Embu das Artes , já estou divulgando no facebook Reginaldo batista",True
Eu amo vocês,False
Que delícia     amo,True
descobrem tudo o que o homem faz de bom.....,True
"João Nunes, mostre isso pro Léo.",False
É bom !,True
Chegou to demais,False
Lindas!,False
"Ja comprei,adorei pq é maravilhosa e veio na data certa pelo correio",True
Eu abri uma Cachaça Ca Batista Ouro envelhecida em tonéis de Carvalho e jequitibá! Uma delícia!,True
"Excelentes, particularmente a blended nos dois carvalhos, espetacular!",True
Mikael Gonçalves,True
E  uma  tentação  maravilhosa🍹🍹🍹,True
Um luxo,False
Muito obrigado pela sugestão Daniel. A Casa da Bebida está planejando algumas novidades para 2012.,True
Pitu,False
"Josinei Antonio Tissi, pra lembrar do amigo WEBER HAUS.",False
Up,False
Seleta,False
Fiquei com vontade!!!! yummy,False
Eu gosto de uma boa cachaça,True
Ainda tem,False
Linda,False
"Havana, quando custava 40 reais a garrafa",True
Parabéns Sr Wilson Barros,True
Alguém tem ideia do valor pir favor?,True
"José Pereira, Jose Domingos Monfardini, André Henrique Ferreira",True
Kkkkkkkk,False
"Hugo Rocha, Para você que adora o Vale do Sereno!",True
Sou admirador da cachaça mineira,True
"Excelente  onde eu trabalho  so recebo  elogio  dos clintes, tanto na parte de degustação  como nas caipirinhas como nos coquetéis",True
Chico Lima,False
Deve ser uma Bosta,True
"Estou em Brasília, e como faço para consegui este copo??",True
Bruno Coleone Sanvezzo,False
bebida dos deuses 🥵🥰,True
Leandro Tavares Lucia Tavares Giovana Tavares Stocco Natalia TavaresLucca Stocco Flavia BertechiniFernando Bertechini,False
Vixxxxxxx. Kkkkkk,False
"Nós que aqui estamos,por vós esperamos.",False
Qual valorrrr,True
"Parabéns, muita saúde, paz e alegria.",False
Obrigado a todos pelo carinho. Nossa equipe agradece.,False
Parabéns,False
Parabéns!!!,False
Josenildo Souza,False
"Adorei, e adoro fazer isso, obrigado pela menção...",True
Gisele Silverio,False
Cadê o Eduardo Costa??,False
👏🏽👏🏽👏🏽👏🏽👏🏽,False
Manda amostra,True
Essa é boa,False
Silvia Lopes,False
Paulo Tacito Alexandre Biangulo Mauricio Correa 🥃🍻,True
Eu quero ir...!!!😩😩😩😩,False
Falou so eu🤣🤗😍,False
Osmar Augusto Grigol,False
Cachaça Da Chica!,True
"A Cachaça Alegria dos Currais de Minas também é muito top , experimente !",True
"Se não estou errado essas são a companheira ,Carvalho,umburana e prata.inclusive a carvalho parece até whisky de tão boa e a umburana sem comentários top das tops",True
Eu quero,False
Legal e isso ai,False
Melhor do que a reserva do patrão é tomá-la batendo um papo com seu João ao lado do Alambique da Magnífica! Vida longa ao Seu João!,True
Fiz essa receita e saiu muito boa demais !!!,False
Qual valor???,False
Havana qual o seu preço ? Gostaria de comprar 2 exemplares,False
Eita 10,False
Magnífica reserva soleira,True
"Marco Trindade, Crispim Santiago",True
"Comprei para um colega meu .. sábado irei fazer uma visitinha a vocês , chega logo sábado ..",False
Companheira é sempre companheira né devê ser muito boa.,False
"Sempre de olho no futuro, más, sempre mantendo a tradição. Parabéns a família Taparo. Tiro o meu chapéu e me orgulho de fazer parte dessa família mesmo sendo agregado kkk. 👏👏👏👏👏👏",False
Maravilhosa! Ficou realmente show de bola!,False
Mara Rodrigues,False
Tradicional não sei aonde. Hahahah. Haaa ta a seleta é tradicional tendi.,True
Falta Eduardo Costa.,False
"Geórgia Oliveira, Pedro Chaves, Romulo Rosa, Jorge Leal",False
comprei esse kit veio td certo pra mim.,False
muito belo e interessante hum degostar de um boa pinga nao e tomar todas nao!,True
Como chegar: http://bit.ly/2zgbXso,False
E nois kkk,False
Um luxo !,True
"Os licores são os melhores!  Ah me arruma uma garrafa redonda, igual era antigamente.  por favor! !!  😆😆😆😆😆",True
Assim eu conheço fui bem dizer criada ai,False
Jonas Henrique Silva de Oliveira  Michel Padilha,False
Elizangela Oliveira fica a dica de presente ta 😀😀😀😉😉😉😉,False
Francisco Forte,True
Ana Paula Aires,False
Deu agua na boca .. Uu preciso experimentar,True
"Essa cachaça volúpia é sensacional, está entre as top five branquinhas, de todas q já degustei.",True
Quero ganhar o Kit Cachaça da INOX que a Cachaça é Presente está sorteando!.,True
Vale verde extra premium,False
Amburana,False
Eduardo Costa e Gustavo Lima aí sim tava completa .,True
Aguenta EU?😚😚😚😚,False
Cleusa Braga Santos bora comer uns abacaxi?,False
Amanhã cedo eu tô lá  .  😎,False
"Tatanka Rosana
Liassol Azevedo",False
Jorge Araujo,False
Euuuu,False
Pinga,True
Deve ser muito gostosa!,True
Eduardo Eggers,False
Junior Munaretti,False
51,False
Essa é das boas,True
Tem watt,False
De onde é esse produto ? Onde vende ? Cidade ??,True
Mungote,False
Eu faço  é  maravilhosa😋😋,True
Bebida brasileira reconhecida internacionalmente,True
Guilherme Martins Oliveira,False
Feliz Ano Novo a todos!,False
Muito bom,False
muito bom,False
Já estou fechando a compra! Muito obrigado!,False
Manda o endereço.,False
com coca cola gelada é uma delicia.,False
Bahia Rossi Alessandro Branco,True
"Viva o  Sr João,  parabéns  !",False
kkmkkkkmmm,False
😭😭😭😢😢 tá difici minha dosona grátis,False
Coisa bonita ✌️,False
Magnífica é a. Cachaça do João! Não é cerveja!,True
Kascão... EU QUEROOOOOO... Ana... cadê a minha????,True
Eu quero,False
Serra negra,True
Vou assistir aqui de portugal bjo Léo,False
Eu prefiro a vv 12 anos é boa mesmo....rsrsrs,True
Bom,False
"Nega Fulo, Vitoriosa, Middas, Leblon e Sanhaçu",True
Fala.seu.pigaada,False
Van Felix Fabio Vieira,False
Adoro hummm,True
"Também estou aguardando as minhas, muito top ser sócio....",True
"Muito foda, amei!",True
Tbm gostaria de saber aonde encontrar essa cachaça com m embalagem maravilhosa,True
"Gibaaaaaaaaaaaaaaaaa!!!!!!!!!!!!!!!!!
Nossa cachaça é OURO!!!!!!!!!!!!!!!!!!",True
Elâine de Souza,False
Alexandre Holler,True
Tamos  no aquardo,False
Caroline Guariento,False
Falto leo mgh,False
Muito show,False
Parabéns muito boa,False
"Os preços continuan os  mesmos a Weber Haus amburana não mudou... E com 20,% de desconto deveria estar em torno de  de 63,00 e não 89,00 ....!",False
Nossa,False
Bernardo Alves,False
Cachaça Aroma da Serra,True
não estou bebendo mas vou la apoiar o evento !,False
Vo gurinha memo tuma uma tamem kkkk,True
https://revistapegn-globo-com.cdn.ampproject.org/v/s/revistapegn.globo.com/amp/estadao/noticia/2016/11/receita-desobriga-selo-de-ipi-no-vinho-uisque-e-cachaca.html?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCKAE%3D#aoh=15708860617219&referrer=https%3A%2F%2Fwww.google.com&amp_tf=Fonte%3A%20%251%24s&ampshare=https%3A%2F%2Frevistapegn.globo.com%2Festadao%2Fnoticia%2F2016%2F11%2Freceita-desobriga-selo-de-ipi-no-vinho-uisque-e-cachaca.html,True
Maria Stella Vieira Vita,True
Velho Barreiro...,True
Brincadeiras a parte.sou mineiro gosto de uma pinga.mais tem que ser boa.,True
Caramba vcs tem zap manda deixar aqui no ceara,False
Me encanta este detalle a todos....gracias,False
"A utilização de chips é proibido pelo ministério da agricultura (Mapa). Quem está certo vocês, a Sebastiana em propor, ou a Cachaça Nacional em divulgar, ou Mapa? Segundo o Mapa, para ser classificada como Reserva ou Reserva especial, tem passar 3 anos em barris de madeira de até 700 litros e ter atributos diferenciados da cachaça envelhecida extra premium. Saúde!",True
Valor,False
Show,False
Olha mulher vamos.comprar eu tomo o maiara e vc a.maraisa Edjane Alves 🍻🍻😂😂😂😂,True
Um abraço fraterno,False
"Leonardo , o Eduardo Costa não vai em um lugar bacana desse ae não ! Ele não tem humildade suficiente pra isso não ! Vivia bebendo cachaça fiado la em Pompeu agora fala pra ele visitar um lugar igual esse! Vai nada ! Parabéns Leonardo , humildade é a palavra q lhe descreve!",True
TAmbem queroooo 🙈,False
Essa tá boa,True
Que delíciaaa!!!,False
onde tem?,False
Não lembro mais meu número nem sei onde olhar,False
"Pra fechar mesmo, vc poderia chamar Zé Neto & Cristiano e Gustavo Lima",False
Rayane Santos,False
Joao Barreiros lembra ?,True
Pitú,False
Thulio Nascimento,True
E a tua dega cida kkkkk,True
Eu quero ❤❤❤😗😗😗😗,False
Kkkkk,False
Top,False
Chique,False
Minha esposa não deixa eu tomar pinga.,True
nan,False
Que   delícia.,True
Top,False
Paulo Roberto Correa olha o que eu te falei,False
Que lugar lindo!!,False
Clovis Lacerda,False
Erick Furini,False
Marcio Alves,False
Faltou só Eduardo Costa,False
Toni Glauber não sei pq me lembrei de vc......,False
Gostaria  de provar . Como faço,True
Para eu ouvir uma musicas destas ai so se for amarado bem firme,True
Top,False
"Davi Do Carmo, Tauana Ramos, Junior Bellter's, Lwiiz CQ, Celso Silva, Maria Kelma Limeira, Clodoaldo Silva, Myckaellen Rodrigues, Jhonathan Santos Vencedora",False
TamiresStein Francieli Djenifer Júlia gabrieli marli,False
👍👍👍,False
Lá vai o Brasil estragar oque ainda e bom.,True
Elk Barreto! Muito sucesso sempre! bjs bjs bjs,False
Eu gostaria de degustar essa cachaça curtindo na amburana.,True
Arrasou,False
Matheus Felipe é cachaceiro mas é meu Padim hahahaha😌😂😂❤,True
Janice ... sabe!,False
👏👏👏🥂,True
"Eu gosto muito a da Esalq fabricada em Piracicaba, com madeira de Amendoim",True
Grande lançamento com sucesso!,False
"Weber Haus, ganhei uma ontem!!!",False
"Rogene Sturari Scarpelli, o endereço é: Estrada Fernando Nobre, 1355 | Tel: (11) 4777-9514 ou 4777-9509 Saída 28,5Km da Raposo Tavares ao lado do Templo Zu Lai",False
Queria o Leonardo com Gustavo Lima..... Aguardava muito triste,False
"Bom de  mais. 
cachaça top",True
Stuff  like this are why I love   your page,False
Delicia...,True
Esta é top,False
51,False
Eu quero,False
Gabriel Nascimento,False
Preparando o fígado já !,True
Parabéns,False
41,False
"Eu quero 
Dirce Couto
Fermina Joana Gomes
Vitóoria Couto",False
"Josi Da Roza Osnir Meneguelli, Simone Amaral, Maria Lourdes",False
Maravilha.,False
Gedione Izidoro da Silva,False
Depois de tudo isso bora tomar uma,True
"Que espetáculo de receita! Que delícia, irresistível! Com certeza fica Perfeita, deliciosa!",True
Elias Souza,True
24 horas de amor de Bruno e Marine,False
"Onde você compra essa  madeira  pra fabricar os tonéis ,duvido que responda kkkkkkk",False
Eliseu Detz Antônio Antonio Santos,True
"Só digo uma coisa,se meu filho chegar em casa com uma Garrafa de Pinga,sabe o que faço?rummninguem me conhece.vou fazer uma Caipirinha no caprixo.",True
"Esse meu amigo entendi, não é atoa que a cachaça que ele fábrica vive sendo premiada",True
"Até domingo!,",False
Quero,False
"É a mesma cachaça Magnífica, de Vassouras/Sta Teresa?",True
"Tellura amburana, internacionalmente premiada",False
Parabéns...,False
"Pra  toda família wiba  
♥️🌹🏵🥀🍾🍾🍻🍻",True
https://www.cachacarianacional.com.br/produto/cachaca-do-dede-prata-700ml-71296,True
vote na Cachaça Sapucaia  😀http://www.cupuladacachaca.com.br/2019/,True
Junior Luiz Martins Freitas,False
Hum aí sim 🤗,True
Fabio Nespoli,False
Paulo Viinicius,False
Nós alunos agradecemos sua presença Elk. Foi uma honra.,False
chique,False
👊👊👊👊,False
Preciso experimentar,True
Germana.,False
"Umburana... mas tu tá chique hein Erasmo Sales?!
beijos
Elk",True
Giovanni Tapparo Bruno Tapparo,False
Ernesto Souza de uma olhada nisto..deve ser boa hein?!,True
"Primeiro: tome toda a cachaça.
Segundo: jogue fora todo o café.
Simples assim...",True
Claudio Hidalgo Jorge Henrique,False
"Silvio, a Canelinha você encontra qui: http://www.cachacarianacional.com.br/produto/cachaca-canelinha-940ml-70510",True
Brisa Verena Zeine,True
Regiane Tureta  a Páscoa está chegando essa vai ficar linda na minha coleção,False
Eu quero,False
Eu quero Laura Muller Michelle Cardoso Evandro Ribeiro,False
Roxana Medali Marin Manriquez,False
"Ossamu Tashiro Viviane Souza, oae",False
Então não é eu sou só consumidor kkkkkkkk,False
Copanheira imburana🥇,True
"Ai ó Patricia Picoli, Alex, Gino Martinez e cia de ilimitada de corinthianos!!!",False
Ezequiel Ribeiro Ribeiro,False
"Flamengo, o maior time do Brasil. Fora Corinthians, nada a ver com Mineiros. Em MG, Cruzeiro, Flamengo e Atletico, nessa ordem. depois o Mequinha, depois Botafogo, Fluminense, Vasco, depois, bem depois o Cutintia. rsss",False
Joga na mega Ranieri Mariosa !!!!,False
"Não conheço o produto, vou provar, depois dou minha opinião",True
Boa tarde Deus,False
Pedro Rodrigues,True
Excelente presente.,False
Tá completo não faltou o Eduardo Costa falta de consideração afff,True
Se for só pra mim... Vale do Cedro reserva especial prata.,True
15 anos,False
Eta ai sim,True
👏👏👏👏,False
"Heittor Casttro
Já queeerooo!!! 😂😍",False
É show essa cachaça..sempre tenho em casa. Ótimo presente para quem aprecia.,True
Denize Souza olha q maravilhoso :D,False
Olavo Machado Armond,False
instagram: magdapaulla,False
Cachaça Portal da Baracéia Carvalho especial.,True
Germana....top,False
Alimãoniz,False
"prefiro a nossa Boa Aguardente da NOSSA região do Brejo paraibano, Como Rainha, Volúpia e outras tantas muito BOA e cabe no Bosso de TODOS...",True
Luc Rocha Emerson Ivia JV JG Idália Rocha Neilton Rocha quero um tabuleiro desses,False
Essa cavalo de ouro só vende pelo site?,False
"Parabéns, resultado de um trabalho sério. Outras virão, com ctz",True
"Ronnie , vc conseguiu muita coisa boa na sua vida , menos mulher ! Essa sua esposa é feia demais  e gorda ! Nada de sexy sobre ela ! Com tanta mulher Bonita no mundo vc foi casar com um Saco de batatas !!",True
Everton Aquino saca isso kkkkkk,False
Olha isso Isabella Glaser Migon,False
"Venha no Engenho Dom Taparo em Mirassol SP, perto de São José do Rio Preto. 
Berço da Cabaré e outras maravilhas.",False
Hummm,False
Jandaia terra ds cachaça,True
Gostaria de ter um dece lã em casa.kkll,True
"Isabel Camargo de Barros, Joao Lucas Naiara Locatelli alaaaa a receita",False
como cantor e otimo mas pena que e chegado numa cachaça pra me sem valor neum kkkkkkkkkkkkkkkkkkkkkkkkkk,True
A Salinas no centro.,False
L,False
Vitoor Silvah,False
♡,False
"Ouro de Morretes
Ouro de Morretes
Ouro de Morretes",True
Nega Véia,True
Melhor do Brasil,True
cachsça seleta barril de carvalho top,True
Cadê o sorteio pra nós ???????  Kkk,False
Coloque um fundo Branco nestes vídeos. Aproximem a câmera quando for mostrar a taça.,False
Sou fã!,False
"Gostei! Vou fazer quando tiver festa aqui! rsss E aquele pão maravilhoso que vc faz, não vai nos ensinar??? rsss",False
Fabiana Kremer,False
Na terra do meu marido a  cachaça  é mil vezes  melhor. Pena que  não tem o slogan. CABARÉ.,True
Flávio Henrique Melo,False
É nois Helber Rodrigues Biet,True
"Geovania Cacique
Rita Cacique",True
"Em time que ta ganhando, não temos nosso propósito é só vibrar. Corra e compre já a sua. Visitem nosso site www.feiradacachaca.com.br ou zap 38 9835 2237 .           #anisiosantiago#valeverde#germana#claudionorcanarinha#salinasminasgerais",True
E quando vou ganhar o meu De presente Gustavo Magalhães?,False
Fornece para outras cidades ? Qual número,False
Legal isso tem os valores,False
"Agora, Toda vez que vc tiver saudades, mas não estiver aqui, terá a opção de buscar Sanhaçu pertinho.",True
"Parabéns, meninos! Vocês estão arrasando com a cachaça orgânica Sanhaçu. Bjs.",True
Não pode bb,False
Parabéns Emidio Do Badalo o desfile foi muito bom adorei!!,False
"Claudionor, Salineira e Seleta",True
Lindas,False
Qualquer uma!  Cachaça até ouvindo a voz do Brasil ! Kkkk,True
Marcelo De Lima Costa,True
Conhece nego Negrão Carioca rsrsrs,True
"Nao sei nao sou chegado , so a branquinha mesmo",True
"Vai ser legal mas beba com moderação,pra queimar a live povo não da trégua cai em cima mermo..vou agora anciosa.👏👏💜",True
Lays Paloma faz pra nós 🤭🤭🤭,True
3,False
"A criatividade de Sanhaçu enche os olhos , o sabor agrada ao espirito e satisfaz o paladar. Para quem  não conhece , apresento .",True
"Sonia Mara Rauch, Lauren Mara, Suzana Maria, Luisa Lemdobro, Raquel Anjos, Xaninptc Rosemir, Anna Pro, Andreia Napoleao, Val Alonzo,",False
"Monica você também pelo link, ok? Bjs e obrigada",False
Eu quero.,False
"Ivo Bastos
Iara Oona",False
Jair Rodrigues Brasiliano Renan Rossetti,False
putz! uma weber haus!!!,False
Legal,False
"Um Show!!! Brilhante homenagem de quem faz a historia de St Teresa e da Cachaça!!
Obrigado familia Magnifica! Vcs são exemplo de união e amor em tudo o que fazem!!",True
Renata Reynaldo Silva,True
Linda foto amei parabéns muito lindo seu cabelo show,False
Se bebo se for acima de 70 % álcool. 🤭🤭🤭,True
Meu gato leu eu amo,False
Bebo todas fico travado as quatro rodas mais não dá ressaca melhor que wisk são top.,True
divulgar sim .....,True
Adam Defensor Alex Lara Vinicius Felix,False
"Carol KKKKKKKKKKK ""o meu ngm vai beber""",False
"ainda bem , achei que era de wisk",False
Delícia!  Lindo!,False
Lucia Meres Araujo Lima,True
