text,labels_int,labels,llama3,mistral,is_opinative,gemma2,gpt-3.5-turbo-0125,cachaca
"Sabadão, dias de luta , dias de gloria ! 🙏 #farra #cachaca #friends 👀vivo #w.r #chanchaime #fazenda… http://t.co/7jhdS6sUxc",1.0,neutral,positive,positive,True,positive,positive,true
Tarde perfeita com o primo #cachaça,2.0,positive,positive,positive,True,positive,positive,true
#claudionor #cachaca @ Bar do Arnesto http://t.co/Lry1Joem8u,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Essa e ri alto!!!!! Hahahah…
#instagramersgoias #brazil #goias #rir #cerveja #cachaça @ Alfaville… http://t.co/AtmVuoJrNH",1.0,neutral,positive,positive,True,positive,positive,true
Pra esquenta.. #cachaca #domingueira @ Nossa Senhora Das Graças - PR http://t.co/a3ygwmKlG5,1.0,neutral,neutral,positive,False,positive,neutral,true
A melhor caipirinha! #ALouca #Cachaça #Primas #moocanacopa #mooca #SeoJoaquim @ Bar Seo Joaquim http://t.co/fUyQIP2BzB,2.0,positive,positive,positive,True,positive,positive,true
Antes do jogo k #bibi #pinga #chapa #crazy @ Familia Souza http://t.co/mKUWoLMw8O,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Finalmente , é hoje 🙏 #portotododia #axe #cachaça #putaria. #podesergorda #podeserfeia… http://t.co/sPc49kVmp6",2.0,positive,positive,neutral,True,positive,neutral,true
- hoje eu bebi pra carai kkk #comemoração #cachaça #amigos #amigas #amotanto ♡♥ http://t.co/idPjEKg7Es,2.0,positive,positive,positive,True,positive,positive,true
Eita São João bãaao!!! #sobreontem #pablo #arrocha #cachaça #amor @ Sr. Do Bonfim http://t.co/KXSU4zZYo1,1.0,neutral,positive,positive,True,positive,positive,true
Hoje é dia de Cachaça! Vai Brasil! #cachaca #ocachacier @ Brasil a gosto http://t.co/caW2gNwoSr,1.0,neutral,positive,positive,True,positive,positive,true
Selfie no alambique do Beto!! #cana #sooscana #gostodisso #butia #campari #cachaca #madeinbrasil… http://t.co/vW7V047E0Z,1.0,neutral,positive,positive,True,positive,positive,true
"Que chegue logo as férias, não do conta de passar os fds sóbrio
#quero #ferias #descanso #cervejada #cachaça #fazenda",0.0,negative,negative,negative,True,positive,negative,true
"Aqui transforma #choro em #sorriso,#paxão em #cachaça e a música em alegria eita nois!Saudades de mais!#EduardoCosta http://t.co/rhkp5rBHkz",2.0,positive,positive,positive,True,positive,positive,true
Cachaça de mesa em mesa #cana #cachaça @ Churrascaria Palace http://t.co/oJZF3lweVT,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Ontem à noite tivemos uma excelente notícia!!!Esperamos ansiosos p contar p vcs assim q possível! A Sinhá Brasil vai revolucionar!!!#cachaça,2.0,positive,positive,positive,True,positive,positive,true
E vai esfriar... Haja cachaça pra esquentar o peito... Daquele jeito... #branquinha #cachaca… http://t.co/x6hsGEfWBF,2.0,positive,positive,negative,True,positive,negative,true
Noite foi foda! #lazule #Amigas #Cachaça #McJapa #PERERECASUICIDA #EUQUEROÉMAIS @ Lazule bar e… http://t.co/42Wdkpn4mc,2.0,positive,negative,negative,True,positive,positive,true
@caah__limaa #PéInchado #cachaça de mais :) hihi,2.0,positive,positive,positive,False,positive,positive,true
Pq a gente tava com saudade demais dele!!! #amigos #cachaça #sábado @ Alabama bar http://t.co/dJU5s59uFy,1.0,neutral,positive,positive,True,positive,positive,true
Falta Muito Pro #Pinga #Fest ? 🙌,1.0,neutral,negative,positive,True,positive,neutral,true
Tamojuntos #cachaça!!! @ festa de largo http://t.co/BpntDXngbW,2.0,positive,positive,positive,False,positive,positive,true
"Arte é cachaça.
#pinacoteca #pinacotecasp #culturasp #cachaça @ Pinacoteca do Estado de São Paulo http://t.co/iXqpXWOKWn",2.0,positive,negative,negative,True,neutral,neutral,true
Niver da Fê #friends #cachaça @ Bancários http://t.co/DQzj49Hv9g,1.0,neutral,neutral,neutral,False,positive,neutral,true
"#CACHAÇA e #PERFUME sao campeãs,em #IMPOSTOS. Cachaça,n posso confirmar.Mas #PERFUME,realmente tá bem salgado.Mas vale a pena,ser #cheirosa",0.0,negative,neutral,negative,True,neutral,negative,true
"Haunger Games!!!!
#saopaulo #sp  #home #happy #family #domingo #pinga-amor #lasanha #gordices #love… http://t.co/rgcNwCtJMv",1.0,neutral,positive,positive,True,positive,positive,none
Caipirinha de Yakult *-* #amo #adoro #cachaça #sabadao #churras #Praia @ Guaratuba http://t.co/UUreKCknQq,2.0,positive,positive,positive,True,positive,positive,true
"Partindo pro coma em 3, 2, 1... #absinto #coma #pt #jáera #cachaça #forget #esqueceu @ Golden Grill &amp;… http://t.co/mRtcyc4aB5",1.0,neutral,neutral,negative,True,positive,negative,true
#Carnaval do Barro.  Tem cheiro de #Cachaça no ar. @ Santa Bárbara do Sul http://t.co/tFY0CRKA1R,2.0,positive,neutral,positive,True,positive,negative,true
Bom dia !!!! Borá bebe!!! #carnaval #cachaça #búzios2014 #semlimites @ Praia da Ferradura http://t.co/Xji1NdI3Ee,1.0,neutral,positive,positive,True,positive,positive,true
Cerveja e Cia FODA #resenha #cachaça #cadeodoritoseanatasha @ Cerveja e Cia - Praia do Forte http://t.co/MLxXuxLt9I,1.0,neutral,neutral,negative,True,positive,positive,true
Final de semana resumido em: #Cachaça #Chaparral #Amor #Caribé #Encontrodeparedao #CancelaCancela #SograoCaprichouHein #FeijoadaProsBebos,2.0,positive,positive,positive,True,positive,positive,true
#cachaça #degustação #brazil #bestpic #photooftheday @ Alambique Cachaça Paratiana http://t.co/fbaobsW6lY,1.0,neutral,neutral,positive,False,positive,neutral,true
Cachaça feita na região.. #instagramopolis #cachaça #brazil #sãojoãodelrei @ Centro Histórico de São… http://t.co/y6P63n7cSZ,1.0,neutral,neutral,neutral,False,neutral,neutral,true
#domingolegal #fígadofeliz #caipirinha #campeãdovale #cachaça #kansas #caçapava @ Boteco Celestial http://t.co/6Dt58zCGrM,1.0,neutral,neutral,positive,False,positive,neutral,true
#Casamento #Valter&amp;Aline #Raimundo&amp;Fabiana #DeOntem #Desmantelo #Cachaça #Whisky #TodoMundoBebo @ Camp… http://t.co/5F3BTRK9m8,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Jogar conversa fora comer e beber #birita #cachaça #comes #caipirinha (@ Alex &amp; Sandra's House) http://t.co/ftm6et144l,1.0,neutral,neutral,positive,False,positive,neutral,true
Balada ontem com os amigos foi mto boa. #night #cachaça #zoeira #amigosqueeunaoqueroperdernunca #amizade,2.0,positive,positive,positive,True,positive,positive,true
Ate ele querendo trolhar a gnt!hahahahahahaha #boatarde #cachaca #alcool #sefudeu @ Drogaria Viva Bem http://t.co/NXEEnMoSsN,1.0,neutral,negative,negative,True,positive,neutral,true
Só provando com @djmmonky @EVERTON_MENDES e @Lucaskmendes #cachaça http://t.co/v2erTPoQmF,1.0,neutral,neutral,positive,False,neutral,neutral,true
Esse fim de semana promete ;) #cachaça #Friends #diversão,1.0,neutral,positive,positive,True,positive,positive,true
#instacollage #happyhour #niverdamaninha #boliche #cachaça #top #teaperta? #folga #fun #familia… http://t.co/HSjq4R07jd,1.0,neutral,neutral,positive,False,positive,positive,true
Passeio na cachaçaria Schnaps em Harmonia. #cachaça #premiada #brasileira #gaúcha #harmonia #rs @… http://t.co/jyu3VTmsF7,1.0,neutral,neutral,positive,False,positive,neutral,true
Bebida do casal #eliasehericley #cachaca @ Municipal Bar e Restaurante http://t.co/WmDoLZXi85,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Caninha da casa. #cachaça #pinga #cana #pareidebeber @ Sotero Cozinha Original http://t.co/TH2ZhsKK7S,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Então e assim o @eduardocosta faz niver dia 13, e eu dia 14 vou comemorar sexta e sábado então aja #Cachaça",1.0,neutral,positive,positive,True,positive,neutral,true
Vamos dormir negrada!! #boanoite #cachaça #nemchama #fimdefarra #farraemcasa #ypioca #160 @ Tia Marta… http://t.co/XmTleDWtHm,1.0,neutral,negative,negative,True,positive,neutral,true
Lançamento Yaguara #cachaça @ The Meatball House http://t.co/aWSHn8DXgn,1.0,neutral,neutral,positive,False,neutral,neutral,true
Vem Minas Gerais #cachaça #friends #party #itajai #instacoxinha #drunk #brazil @ Mercado Público http://t.co/409QtXOlBB,1.0,neutral,positive,positive,False,positive,neutral,true
"Vejo barracas. Conque frequência? ""Por todo lado"". #Super15 #Alojamento #Uerj #FCS #GoYoshi #Cachaça @… http://t.co/jMtD70xXfA",1.0,neutral,neutral,negative,True,neutral,neutral,true
SURPRESA! #bdayguito #lajedanaty #croissant #cupcake #vodka #cachaça #vinho #sprite #turmaboa @ Laje http://t.co/uWKPspZFo9,1.0,neutral,positive,positive,False,positive,neutral,true
"Quero ver agora!!!

#cocacola #rato #cachaça #cobra @ XaropinhoCity 👊🔝👊 http://t.co/Y5NwSzQEFR",1.0,neutral,negative,positive,False,positive,positive,true
Agito Brasília!!! Dia 14 de novembro tem @ChaDaAlice na @VictoriaHaus!! #CaCháça ;-) @ Vivo Rio http://t.co/mdAQr30HcA,1.0,neutral,positive,positive,True,positive,positive,true
Esperei a semana inteira pra ti ver... #prazerdeminas #cachaça #caipirinha #sextafeira @ Havana Design… http://t.co/yVnrUjiUiS,1.0,neutral,positive,positive,True,positive,neutral,true
Foto com estranhos: a tradição continua. #vodquismo #moi #pinga #party #vsco #vscocam #afterlight @… http://t.co/01Oesj0ELV,1.0,neutral,neutral,neutral,True,neutral,neutral,true
Estamos unidos por uma Sinhá Brasil cada vez melhor!!! #nossaequipe #SinháBrasil #cachaçaartesanal #cachaça https://t.co/osWpWGIMuX,2.0,positive,positive,positive,True,positive,positive,true
#domingo #festa #cachaça #amigos #curtição #cervejão #sqn @petra_narayan,1.0,neutral,neutral,positive,False,positive,neutral,true
13 DE SETEMBRO COMEMORA-SE O DIA NACIONAL DA #CACHAÇA!  http://t.co/n97z9UDAeQ,1.0,neutral,positive,positive,True,positive,positive,true
Um brinde! #instagood #cachaca @ Praia da Costa http://t.co/8bUo5OdpLm,1.0,neutral,positive,positive,False,positive,positive,true
E o domingão começou daquele jeiito ! #concreto #Sono #Preguiça #Cachaça @ parque imperial http://t.co/MrFzbR3R7T,1.0,neutral,positive,neutral,True,positive,positive,true
"Culinária de Quinta: pudim de #CACHAÇA!
http://t.co/gXvigov01R",1.0,neutral,positive,positive,False,positive,positive,true
Muito mé!!! #pinga #cachaça #férias @ Cachaçaria Carvalheira http://t.co/CWOqM1CFVG,1.0,neutral,positive,positive,True,positive,positive,true
#cachaça #amigos #fds #especiariasdebuteco com @KeettySanttos http://t.co/Aqv0eRXCSk,1.0,neutral,neutral,neutral,False,positive,neutral,true
Lindas divas gatas hahahah #mói #pinga #hallhall #zoo #ufg @ Casa da Rosana http://t.co/y7NAXEdQWa,2.0,positive,negative,positive,True,positive,neutral,true
Aqui em casa com a #Neguinha #Negaaa ferflorian e #João_Pedro / #Churras #Parceiro #Pinga #Familia @… http://t.co/WgGHrabmUz,1.0,neutral,positive,positive,False,positive,neutral,true
Feliz dia do Amigo!!!! =) Nossos melhores amigos são vocês!!! #cachaça #diadoamigo http://t.co/ZgxjqzWZAh,2.0,positive,positive,positive,True,positive,positive,true
HAHAHAHAHAHA !! #pinga #cachaca #mercadocentral #bh #cultura #mineiro @raduolivas @ Mercado Central http://t.co/H9VcTuqbxT,1.0,neutral,positive,positive,True,positive,neutral,true
Bom dia para vc q está q cara de acabada! #noiteepradormir  #hjediadecachaca #cachaca @ Trj corretora http://t.co/rW4TztnMSM,1.0,neutral,negative,negative,True,negative,neutral,true
Eeeeeeeeee #cachaça @ G.D. Garoa http://t.co/048V4ZVRlO,1.0,neutral,neutral,neutral,False,positive,neutral,true
#partiu #jogo #brasil #amigos #cachaca #oldpar #soamanhaagora @ cia do espetinho http://t.co/TbDV4HYKQU,1.0,neutral,neutral,neutral,False,positive,neutral,true
Terroir: Espírito Santo! #cachaça #espíritosanto #brasil #conheçaobrasil @ Tordesilhas http://t.co/ZZizb5PQ3W,1.0,neutral,neutral,positive,True,positive,neutral,true
"Chegamos na Montilla, hehehe! #cachaça | #arraiádorafa 🔰 @ Arraiá do Rafa! 🌽 http://t.co/BVzvODg4pT",1.0,neutral,positive,positive,True,positive,neutral,true
Aqui tomamos a pinga pegando fogo... Literalmente. #pinga #fire #fogo #cachaça #mineiro @ Rafalanis'… http://t.co/8Lgr0OhZM8,1.0,neutral,positive,negative,True,positive,neutral,true
"Vocês sabem quem sou eu? Alo alo graças a Deus, sou a Triunfo com Abacaxi e Limão #cachaca #drink @… http://t.co/OaphJF0Isa",1.0,neutral,positive,positive,True,positive,neutral,true
#morga #cachaça #partiu,1.0,neutral,neutral,neutral,False,positive,neutral,true
"Foram quase 11h de viagem, na certeza de q cada km valeu a pena!! Que seja bem-vinda a #EXPOCACHAÇA!!! =) #SinháBrasil chegou!! #BH #cachaça",1.0,neutral,positive,positive,True,positive,positive,true
Simbora tomar uma caninha pra lavar! :) #drink #cachaça #instafood @ Bar do Cuscuz http://t.co/GFfddGDJm9,1.0,neutral,positive,positive,True,positive,positive,true
#cachaça #boteco @ Senac http://t.co/eKxCL95St7,1.0,neutral,neutral,neutral,False,neutral,neutral,true
É o que temos pra hoje...#Sol #piscina #Amigos  #Cachaça #51 #montila #Dreher #coca-cola… http://t.co/ryVC3MMxTb,1.0,neutral,neutral,neutral,False,positive,neutral,true
#sítio #bebemorar #cerveja #pinga @ Sítio Lagoa Santa http://t.co/ZkBtTL2LgL,2.0,positive,neutral,positive,False,neutral,neutral,true
Comemorando a goleada do meu #Leão!! #ChãoChãoChão... #Galega #Cachaça #ALoka #EuAdoroEuMeAmarro!! @… http://t.co/WLihzZQP4Y,1.0,neutral,positive,positive,True,positive,positive,true
Em defesa do chefe: Luiz Dulci cobra de produtores de cana-de-açúcar aumento da produção de #cachaça.,0.0,negative,positive,positive,True,neutral,positive,true
#Bora? É #Cachaça #Porra .. @ Jucurutu-RN http://t.co/6lB0HGd2lv,1.0,neutral,negative,positive,True,positive,negative,true
#Levando uma #lembrança de #Nova #Venecia: #cachaça da #boa direto do #alambique. Coisa #fina. #Tag… http://t.co/uOMBVgSKJE,2.0,positive,positive,positive,True,positive,positive,true
@1DGirlsBR #vai #cachaca #mermo,1.0,neutral,neutral,positive,False,neutral,neutral,true
Chega mais bora esquentar.. #Flavejante #Fogo #Frio #Cachaça #Esquenta @ Residência dos Cunha http://t.co/B3AytsSHEO,1.0,neutral,negative,positive,True,positive,neutral,true
"Do plantio ao envelhecimento, o processo de fabricação da #cachaça é fascinante!
http://t.co/koVYNyEp7L",2.0,positive,positive,positive,True,positive,positive,true
#friends #amigos #sextafeira #festa #balada #cachaça #loucos #bomdia #boatarde #instagood #instalike… http://t.co/2BT8KNsoGX,1.0,neutral,neutral,neutral,False,positive,positive,true
#Festa #Modão #Cachaça #Parceria #SantaFé #TurmaDoHauHau @ Santa Fé Show Bar http://t.co/mv2ZtqE8s0,1.0,neutral,neutral,neutral,False,positive,neutral,true
Ai eu do valor!!  #Pinga! #AsaBranca #GaleraBunge!! @ Cachaçaria Àgua Doce http://t.co/hmJOTagVB6,2.0,positive,positive,positive,True,positive,positive,true
"Bom dia direto da Fazenda Boa Vista! É neste Casarão do Engenho, de 1882, onde a Sinhá Brasil é produzida! #cachaça http://t.co/WSoUnsrw7f",1.0,neutral,positive,positive,True,positive,positive,true
#cachaça #feriado #amigos #sempre !! @ Bar do Fausto http://t.co/7CK8OXK7VG,1.0,neutral,neutral,positive,False,positive,positive,true
"""Aguardente Amansa Corno"": mistura de cana de açúcar  e raspa de chifre de bode preto.
#cachaça… http://t.co/TfZAo1UWcq",1.0,neutral,neutral,neutral,False,neutral,negative,true
#love #Gabi #do #arrocha #life #forever #friends #party #israel #novaes #rodeio #colorado #pinga #cowboy #td #de #bom #ta #parei,1.0,neutral,neutral,positive,False,positive,positive,true
#PaPeyPou #cerveja #fedida #cachaça #nhaca #boquinhaFechada #não #sai #chero #de #álcool #oscar @ Praca… http://t.co/fXYqlp86tA,1.0,neutral,negative,negative,True,negative,negative,true
Enquanto a costela borbulha vamo de breja gelada e uma cachaça de leve. #mestrecuca #cachaça #cerveja… http://t.co/jLIcA8RdxN,1.0,neutral,positive,positive,True,positive,neutral,true
"Chivas Regal...
#instacerveja #wisk #cachaca #instamigs @ A Festa http://t.co/Yba7KoLpQs",1.0,neutral,neutral,neutral,False,neutral,neutral,true
Rei momo ! #cananéia #carnival #carnaval #party #friends #cachaça hauahua @ Cananéia http://t.co/PfoxEByr,1.0,neutral,positive,positive,True,positive,neutral,true
"Alô fevereiro, seja muito bem vindo. #carnaval #cachaça #sejogaBEE http://t.co/ElWkNZOD",1.0,neutral,positive,positive,False,positive,positive,true
"O bom,e que o povo sai da TRISTEZA para ALEGRIA ARREBAtADORA...rsrsrs Povo vai entrar na #Cachaça agora... #BBB13",2.0,positive,positive,positive,True,positive,positive,true
#falou #partio #resenha #amigos #cachaça #fuuuuuuuui    .,1.0,neutral,neutral,positive,False,negative,neutral,true
@_queirozcarol só tá um pouco alta .... UHASUHSUAHSAUHASUHSAHSAHU #cachaça,1.0,neutral,negative,negative,True,positive,negative,true
"Hoje no #supermercado presenciei uma turma de garotos e garotas aparentemente comprando #cachaça, co @ Extra http://t.co/CWai3KVR",1.0,neutral,neutral,positive,True,negative,neutral,true
Club 00 🍺 #leblon #cachaça #rio #riodejaneiro #club #00 @ 00 http://t.co/arDjiRmT,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Barril dobrado. #derrela #bruxo #cachaça @ Zangão - Bar http://t.co/RYGHjc4b,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Vaaaaamo entorna ! #wisky #brother #cachaça #vesperadenatal natal t @ República dos Coqueiros - Bandidagem http://t.co/69koQ8N3,1.0,neutral,positive,neutral,True,positive,negative,true
"#Clube da #cachaça
casa do maykemoreira  @ Muquiçu du Feitiçu http://t.co/qkWNVUBE",1.0,neutral,neutral,neutral,False,neutral,neutral,true
Cachaça! #booze #pinga #iphonesia #brazil  @ Alambique Do Decio http://t.co/cEovWdYP,1.0,neutral,positive,positive,False,positive,neutral,true
#duda #cachaça,1.0,neutral,neutral,neutral,True,neutral,neutral,true
#cachaça #happyhour #FRIENDS #LOVEIT @ Cachaçaria do Dedé http://t.co/BMNYIDCP,1.0,neutral,positive,positive,False,positive,neutral,true
Já na Terra da #Cachaça,1.0,neutral,neutral,positive,True,neutral,neutral,true
@_okiura #AI #CACHAÇA,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Vamos! 🍺 #SKOL #CACHACEIRO #PINGA #PILEQUE #CANA #BEAR #CERVEJA #BARRIGA!  @ Coqueiro Seco http://t.co/amG6h7Wn,1.0,neutral,positive,positive,True,positive,neutral,true
Eu e ela de novo!! Kkkkkk Ypioca e Eu!!  #ypioca #cachaca #cachacaypioca #bararnesto  @ Bar do Arnesto http://t.co/bFPb6tZE,1.0,neutral,positive,positive,True,positive,positive,true
lindas #cachaca #amigas   @ Cachaçaria http://t.co/invT26PY,2.0,positive,neutral,positive,False,positive,positive,true
"meu primo ta chegando amanhã de sp, vai dar merda #Cachaça #Friday #PT #PiscinaDoisMilLT",0.0,negative,negative,positive,True,neutral,negative,true
E que comece 😃☺😉 #feriado #pinga #roça #muito #bom !!!   @ Domingos Martins http://instagr.am/p/PYDN5sNjO1/,1.0,neutral,positive,positive,True,positive,positive,true
Pra aquecer no frio #cachaça #igersbsb #candle #dose #varanda #solarcampos   @ Solar Campos http://t.co/3tAn0QV8,1.0,neutral,neutral,neutral,False,positive,positive,true
#Reserva #51 #Cachaça ... Eita que hoje é sexta ... #Instagram #Populs #Drinks   @ Supermercado Nordestão http://t.co/Vy1FC79,1.0,neutral,neutral,neutral,False,positive,neutral,true
Hoje é dia da #CACHAÇA... Melhor amiga do povo brasileiro!,1.0,neutral,positive,positive,True,positive,positive,true
"só sofre de ""AMOR"" quem não tem dinheiro pra tomar #cachaça eu sou do --&gt; @forropegado eu sou da bagaça ---&gt; @DOUGLAS_PEGADOR",1.0,neutral,negative,negative,True,neutral,negative,true
Aló @EquipeCDA_uzl  Amanhã Tem #Cachaça .... Viu  #SeusDoidin \õ,1.0,neutral,neutral,positive,False,positive,neutral,true
"So sofree de amoor quen nun ten dinheiro pra tumar #Cachaça....
#EuSouDaBagaçaVamosTumarCachaça  @forropegado",1.0,neutral,negative,negative,True,negative,negative,true
@Ilikegirl_  taa coom um #BAFOO de #Cachaça do Caraaaaaai Orr,0.0,negative,negative,positive,True,positive,negative,true
9' #Sapucaiense Felipinho entrou na segunda etapa e tá fazendo um salseiro. Só não sabemos ainda no lugar de quem o guri entrou #Cachaça,1.0,neutral,positive,positive,True,positive,negative,true
Sabe aquela vontade enorme de enfiar a cara na #Cachaça ? Então bora lá (y),2.0,positive,positive,positive,True,positive,positive,true
Que #Pinga foii essa @Tayara_Cristina kkkkkkk pensa uma muee que ta ruim kkkkk,1.0,neutral,negative,negative,True,negative,negative,true
"@inaguentable KKKKKKKKKKKKKKKKKKKKK , que merda #seiondeé #acari #lanchonete #comidafria #devoltapraminhaterra #interior #cachaça #festas",1.0,neutral,negative,negative,True,negative,negative,true
Nesse frio uma boa #cachaça cairia bem,1.0,neutral,positive,positive,True,positive,positive,true
"Domingo festa de #cachaça la no #BnbClub , #cachaçaFREE ou Gratis com @FPlayboyzada e #AmigosDoSamba .",1.0,neutral,positive,positive,True,positive,positive,true
"@marc_macedo @jackender_ @LMIRANDINHA @PaulaSucubbus @p_kristian @_gabriellats HOJE TEM #PINGA COM AÇAÍ EM GENTE, BAIRRO DE LOURDES ! HAHAHA",1.0,neutral,positive,positive,True,positive,positive,true
"@PamellaMaayara Seérioo amoor, eu prometoo, #cachaça agora só em #2012 kkkkkk'",1.0,neutral,positive,positive,True,positive,positive,true
Ecah esse remédio tem cheiro de #Pinga G.G,0.0,negative,negative,negative,True,negative,negative,true
Caipirinha!! #drink #cachaça  @ At Home Hostel & Pub http://t.co/9CB8I6yr,1.0,neutral,positive,positive,True,positive,positive,true
"To mordida , de verdade. Mas me aguaaaaarde que quando DER ... @bibicadamasceno @BrunaValentim #thayna #pinga ! HAHA rindo querendo morrer !",0.0,negative,positive,negative,True,positive,negative,true
''#SAINDO aqeee te mais #TT #Dormi agoraa pra sara a #PINGA ¬¬,1.0,neutral,negative,negative,True,negative,negative,none
"kkkkkk as frases de ontem, Alguem virá, para preencher toda essa falta, KKKKKKKKKKKKKKKKKKKKKKKK  #CACHAÇA   @KakaCostas2",1.0,neutral,negative,negative,False,positive,neutral,true
"axo q vo toma um gole de #pinga de alambique daki um poko , por q to tão lento , tipo baxo a pressão :s kkkk'",1.0,neutral,negative,negative,True,neutral,neutral,true
@VihDomingos nem #pinga sara essa #dor meu ;/,0.0,negative,negative,negative,True,negative,negative,true
“@valdemarjuniorr: É hora de programar um pouco http://t.co/9XEZ4ubv” no tempo da faculdade o energético era outro #cachaça Kkkkk [],1.0,neutral,neutral,neutral,True,positive,positive,true
@caiocmm #cachaça,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Em homenagem ao #DiadoProgramador, um brinde com #Cachaça pra quem aprecia claro...",2.0,positive,positive,positive,True,positive,positive,true
"Todo dia é dia de alguma coisa no Brasil, hoje é o #Dia Nacional da #Cachaça, aiaiai xD",1.0,neutral,neutral,positive,True,positive,positive,true
noossa esse vinho que meu irmão está bebendo está com um cheiro muito forte #cachaça,1.0,neutral,negative,negative,True,negative,negative,true
10:10 #cachaça,1.0,neutral,neutral,neutral,False,neutral,neutral,true
@izabellakarlla Basta essa safada da @LuziannyAndrade  te contou também que #Cachaça estava por lá! Hum eu num digué nada,0.0,negative,negative,negative,True,negative,negative,true
Como é mesmo? quer dizer que sabadão tem #cachaça na ksa do meu amor @FcoNascimento é isso?,1.0,neutral,neutral,positive,True,positive,negative,true
"@renatinhaline kkkkk, meu deus nega, sabe como é o nome disso??? #pinga.... kkkk",1.0,neutral,negative,negative,True,positive,negative,true
@verysantana1 não não! se chama #PINGA,1.0,neutral,negative,negative,True,negative,negative,true
@dunga43 lembrei de nos dançando break UHAIUSHSIAUHSIUAHSUIAHS  u.u #Cachaça,1.0,neutral,neutral,positive,False,positive,positive,true
"@__agostini @natwittzorecke putz as duas se juntaram, vou até sair do #tt OASJIJASJIAIO se vcs estão na cerveja e eu estou na #cachaça ;9",1.0,neutral,positive,positive,True,positive,negative,true
bora tomar #cachaça mundiçaaaaaaaaaaa ta na hora @geovanibrito  @vertinholim  @Cassio_Emanuel,2.0,positive,neutral,positive,False,positive,negative,true
Bom dia ;DD. Hoje tem *-* #CACHAÇA,2.0,positive,positive,neutral,False,positive,positive,true
@giirino pod cre man! vai se foda pq vo te q compra #Cachaça pra 2 kkkkkkkkkkkkk,2.0,positive,negative,negative,True,negative,negative,true
"O corno manso do @amaiaraujo não passou d novo! também, matava cursim pra tomar #cachaça!... eu conto mesmo!!!",0.0,negative,negative,positive,True,negative,neutral,true
@_Pink_Narcissus opahhh vou te tacar muita #Cachaça então,1.0,neutral,negative,positive,True,positive,negative,true
"Contai RT @OrlandoMJR: Ei @OliverPri_ morro de rir qndo lembro daquele nosso ""grande segredo"" euheuehuehueheu.. #cachaça",1.0,neutral,positive,positive,True,positive,neutral,true
"@mayke_mayke kk melhor mesmo foi a dona #Pinga, me ligando ... pra me #cutucar kkk",1.0,neutral,negative,positive,True,positive,negative,true
@DjFreddyMendes LógicoooO. #Cachaça né?,1.0,neutral,positive,positive,True,positive,neutral,true
"@Cosstaa14 Amanhã (27/05), harmonização com #cachaça e pimenta na Mercearia WA. Grátis. Inf: www.cachaceiro.com.",1.0,neutral,neutral,positive,True,positive,positive,true
"@FelipeeCarpes Amanhã (27/05), harmonização com #cachaça e pimenta na Mercearia WA. Grátis. Inf: www.cachaceiro.com.",1.0,neutral,positive,positive,True,positive,positive,true
"@andrececere @murian ""isso""?! enfim, minha mente está uma #Cachaça. Tá difícil de pensar aushuaihsuiah",1.0,neutral,negative,negative,True,positive,negative,true
@FC_MeB_MS @LarissaLopps  hj eu to zem..se beber com vcs e misturar a #pinga e o #Dom_Bosco sou despejada ! kkk,0.0,negative,negative,positive,True,neutral,negative,true
"RT @oshomens #RegrasDeMacho Vinagre na salada é muita frescura, coisa de colecionador de borboleta! Macho que é macho, carca #PINGA sem dó!",1.0,neutral,negative,positive,True,negative,negative,none
Acabou de publicar uma foto https://t.co/GSa0LDfR3o,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Acabou de publicar uma foto https://t.co/1Gaz5k7JsY,1.0,neutral,neutral,neutral,False,neutral,positive,none
Acabou de publicar uma foto https://t.co/YMxkWrRKii,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Que não esqueçamos, mesmo nos dias conturbados, de agradecer todos os dias lindos. 🙏 
.
#natureza #alambique #sítioourofino #paradise #torredepedra #ombrelone #piscina #instaswimming https://t.co/1TIpzfcIl9",2.0,positive,positive,positive,True,positive,positive,none
Acabou de publicar uma foto https://t.co/7gXRRsn4mM,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Acabou de publicar uma foto https://t.co/omN2e5TnlX,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Acabou de publicar uma foto https://t.co/NzyUuNk0hu,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Acabou de publicar uma foto em Tôrre De Pedra, Sao Paulo, Brazil https://t.co/2Vkeq8FWD0",1.0,neutral,neutral,positive,False,neutral,neutral,none
Acabou de publicar uma foto https://t.co/eIZRVmpeP3,1.0,neutral,neutral,neutral,False,neutral,positive,none
Acabou de publicar uma foto https://t.co/NHeI5SQUzQ,1.0,neutral,neutral,neutral,False,neutral,neutral,none
